iIdConsultorio,CodReferencia,iidproducto,Cantidad,CantidadUsada
5,1854,1569,36,34
3,1838,534,0,0
3,1838,535,6,8
3,1838,1220,0,0
20,304,535,0,0
16,1579,118,4,0
16,1579,120,2,0
16,1579,7,17,12
16,1579,534,0,0
16,1579,662,0,0
18,983,540,0,0
18,983,662,9,9
4,2089,100,70,50
4,2089,534,4,0
4,2089,535,2,0
4,2089,1569,200,126
19,1124,534,0,0
5,1858,100,83,54
5,1858,534,0,0
5,1858,1628,9,0
2,1920,120,104,18
16,1581,100,20,21
16,1581,534,0,0
16,1581,662,6,7
16,1581,1569,121,92
16,1581,1982,36,60
19,1127,534,0,0
19,1127,1982,56,15
18,985,103,30,262
18,985,662,53,58
5,1861,71,299,24
16,1583,109,18,14
16,1583,118,17,5
16,1583,154,0,0
16,1583,490,94,14
16,1583,497,0,0
16,1583,534,0,0
16,1583,535,0,0
6,1927,103,0,0
6,1927,154,0,0
6,1927,534,0,0
6,1927,662,54,95
6,1927,1874,61,2
5,1863,120,90,3
5,1863,490,445,79
5,1863,497,30,29
5,1863,534,0,0
5,1863,535,9,0
5,1863,1569,93,8
5,1863,1982,34,16
4,2094,71,68,192
4,2094,109,5,1
4,2094,497,114,70
4,2094,535,1,0
4,2094,540,8,0
18,988,534,0,0
18,988,540,0,0
19,1130,109,32,13
19,1130,497,72,60
2,1925,100,63,35
2,1925,109,8,12
2,1925,118,202,190
2,1925,1569,30,50
3,1845,118,27,9
3,1845,535,2,0
3,1845,1596,26,43
20,309,535,0,0
16,1585,7,123,71
16,1585,497,33,22
16,1585,534,0,0
16,1585,535,0,0
6,1929,497,11,22
6,1929,534,0,0
6,1929,535,2,0
6,1929,540,0,0
6,1929,690,63,0
6,1929,1569,67,2
18,991,534,0,0
18,991,540,0,0
5,1865,497,52,56
5,1865,1982,239,133
3,1846,109,42,7
3,1846,535,16,16
4,2096,109,4,2
4,2096,534,0,0
4,2096,535,8,0
2,1927,109,56,98
16,1587,120,0,0
16,1587,534,0,0
16,1587,535,0,0
16,1587,540,0,0
6,1932,534,0,0
6,1932,540,0,0
6,1932,1982,0,0
5,1868,497,54,63
5,1868,535,2,0
3,1848,534,0,0
4,2098,109,73,14
4,2098,534,1,0
4,2098,1982,91,24
18,993,535,0,0
18,993,540,0,0
2,1929,1982,8,6
7,1910,90,0,0
6,1933,103,2,0
6,1933,534,0,0
6,1933,540,0,0
16,1589,120,8,0
16,1589,533,0,0
16,1589,535,0,0
16,1589,540,0,0
16,1589,1982,36,48
19,1138,535,2,0
19,1138,979,130,108
4,2101,534,2,0
4,2101,870,125,105
3,1850,534,0,0
2,1932,1376,266,184
20,314,535,0,0
16,1591,72,80,16
16,1591,100,18,37
16,1591,534,0,0
16,1591,535,0,0
16,1591,540,0,0
16,1591,1581,26,48
5,1871,7,287,345
5,1871,497,20,22
5,1871,534,0,0
5,1871,535,0,0
5,1871,1569,18,0
6,1937,534,0,0
6,1937,535,4,0
6,1937,540,0,0
4,2104,100,41,31
4,2104,118,10,7
4,2104,534,4,0
4,2104,535,3,0
4,2104,1569,211,83
3,1853,100,31,40
3,1853,497,2,8
3,1853,534,0,0
3,1853,535,19,12
3,1853,1569,96,150
3,1853,1982,104,90
19,1141,497,238,272
19,1141,534,0,0
19,1141,1569,122,47
18,999,534,0,0
18,999,540,0,0
18,999,662,15,31
2,1934,100,13,16
2,1934,7,331,471
2,1934,15,820,775
2,1934,497,278,200
2,1934,535,9,0
2,1934,1569,10,18
2,1934,1982,42,46
6,1940,534,0,0
4,2107,109,37,3
4,2107,497,278,244
4,2107,534,0,0
4,2107,535,1,0
18,1001,662,11,12
5,1874,109,78,18
5,1874,497,15,16
5,1874,534,0,0
5,1874,632,23,8
5,1874,1569,7,0
16,1594,120,1,0
16,1594,497,146,157
16,1594,533,0,0
16,1594,534,0,0
16,1594,535,0,0
16,1594,1516,0,0
2,1937,100,38,18
3,1855,118,40,55
3,1855,15,227,168
3,1855,497,111,302
3,1855,534,0,0
20,317,535,0,0
16,1598,118,42,20
16,1598,534,0,0
16,1598,1979,46,46
6,1942,534,0,0
19,1146,535,0,0
18,1002,103,81,619
18,1002,662,38,62
5,1876,497,300,286
5,1876,535,4,0
5,1876,1569,66,3
2,1939,109,154,264
2,1939,1569,14,24
2,1941,100,44,10
2,1941,662,0,0
2,1941,1569,81,140
3,1859,120,121,12
3,1859,534,0,0
4,2113,100,27,21
4,2113,109,121,8
4,2113,118,96,40
4,2113,120,137,3
4,2113,534,1,0
4,2113,535,5,0
4,2113,1982,92,37
5,1877,632,23,8
5,1877,1982,23,17
6,1944,103,0,0
6,1944,662,4,0
16,1600,100,17,22
16,1600,534,0,0
16,1600,535,1,0
19,1148,100,101,2
19,1148,109,83,1
18,1005,535,4,4
18,1005,540,0,0
20,320,535,0,0
6,1946,103,11,0
6,1946,1569,16,0
16,1602,534,0,0
16,1602,1982,42,52
5,1880,534,0,0
5,1880,1000,0,0
5,1880,1982,110,59
19,1151,534,0,0
4,2116,534,1,0
3,1860,100,32,18
3,1860,109,108,16
3,1860,534,0,0
2,1943,45,1606,296
2,1945,100,32,14
2,1945,535,1,0
2,1945,733,177,51
2,1945,1220,0,0
2,1945,1982,13,12
6,1948,534,0,0
6,1948,535,0,0
6,1948,662,7,0
6,1948,1270,0,0
4,2119,100,56,4
4,2119,142,365,2
4,2119,7,265,257
4,2119,15,1917,1235
4,2119,1138,132,12
5,1882,15,1428,560
5,1882,535,3,0
5,1882,632,103,62
5,1882,1270,125,0
5,1882,1569,21,2
16,1604,100,9,11
16,1604,109,4,2
16,1604,534,0,0
16,1604,662,9,5
3,1862,534,0,0
3,1862,535,10,24
18,1009,662,14,12
5,1884,100,17,12
5,1884,535,1,1
5,1884,1479,17,64
5,1884,1569,29,2
5,1884,1982,338,189
6,1950,534,0,0
6,1950,535,1,0
6,1950,662,17,2
6,1950,1569,52,0
6,1950,1874,42,0
16,1607,45,1,0
16,1607,100,16,23
16,1607,109,9,6
16,1607,15,96,60
16,1607,534,0,0
16,1607,535,0,0
4,2122,1,62,42
4,2122,100,55,44
4,2122,534,1,0
4,2122,535,2,0
4,2122,540,1,0
4,2122,870,177,263
4,2122,1569,57,40
19,1155,534,0,0
19,1155,535,2,0
19,1155,979,185,86
19,1155,1982,89,41
18,1011,534,0,0
18,1011,540,0,0
18,1011,662,31,16
3,1865,100,34,23
3,1865,118,14,34
3,1865,7,151,160
3,1865,33,29,2
3,1865,535,26,6
3,1865,540,0,0
3,1865,1569,181,151
2,1947,100,64,24
16,1610,120,0,0
16,1610,534,0,0
3,1868,118,65,35
3,1868,1596,624,583
3,1868,1628,70,119
18,1013,534,0,0
19,1156,540,0,0
6,1952,534,0,0
4,2125,109,15,0
4,2125,534,0,0
4,2125,540,0,0
4,2125,1982,150,51
5,1886,1569,122,66
2,1949,1982,0,0
12,441,534,0,0
3,1870,490,101,41
16,1615,100,10,7
16,1615,490,33,2
16,1615,534,0,0
16,1615,535,0,0
16,1615,1270,52,2
16,1615,1569,38,33
16,1615,1982,29,35
4,2128,45,2452,101
4,2128,534,0,0
4,2128,535,1,0
4,2128,540,25,0
4,2128,1569,243,171
18,1015,662,16,21
18,1015,1270,0,0
5,1887,142,755,74
5,1887,7,165,221
5,1887,535,6,8
5,1887,1479,92,105
6,1954,535,0,0
6,1954,624,568,0
6,1954,662,29,15
2,1952,100,106,43
2,1952,535,4,0
2,1952,1101,6,12
2,1952,1448,0,0
2,1952,1638,672,1
2,1952,1982,11,13
20,327,535,0,0
6,1956,261,18,0
6,1956,534,0,0
5,1890,1,283,198
5,1890,100,31,38
5,1890,118,48,13
5,1890,120,302,3
5,1890,535,6,8
5,1890,1270,30,93
5,1890,1581,47,86
5,1890,1628,71,26
4,2131,109,21,11
4,2131,534,1,0
4,2131,535,4,0
4,2131,1101,5,0
19,1160,534,0,0
18,1017,142,206,294
18,1017,534,0,0
18,1017,540,0,0
18,1017,662,14,9
18,1017,1906,146,169
3,1872,100,39,24
3,1872,535,6,2
3,1872,662,294,12
3,1872,1982,94,43
16,1618,118,9,9
16,1618,120,2,0
16,1618,534,0,0
16,1618,535,0,0
16,1618,662,5,2
2,1954,109,71,90
2,1954,1101,171,288
2,1954,1569,77,117
18,1020,534,0,0
18,1020,540,0,0
18,1020,662,28,46
6,1958,534,0,0
4,2134,100,13,24
4,2134,109,9,4
4,2134,534,3,0
4,2134,535,3,0
4,2134,1270,1156,337
4,2134,1564,168,114
4,2134,1138,121,14
5,1892,534,0,0
5,1892,535,29,21
5,1892,1270,944,127
16,1620,100,14,22
16,1620,109,9,7
16,1620,7,33,36
16,1620,534,0,0
16,1620,1628,19,12
3,1874,535,9,5
16,1623,45,27,1
16,1623,534,0,0
16,1623,535,0,0
16,1623,670,86,9
16,1623,1569,37,38
16,1623,1982,19,23
6,1960,534,0,0
6,1960,535,2,0
6,1960,1982,0,0
4,2137,100,98,55
4,2137,109,106,18
4,2137,534,3,0
4,2137,535,6,0
3,1876,534,0,0
3,1876,535,18,2
2,1959,118,44,0
2,1959,120,31,6
2,1959,487,849,156
4,2140,71,34,96
4,2140,490,609,27
4,2140,497,29,17
4,2140,534,1,0
4,2140,870,184,307
4,2140,1982,163,53
3,1879,100,86,60
3,1879,118,25,6
3,1879,497,7,9
3,1879,534,0,0
5,1896,497,19,4
5,1896,1564,297,27
18,1024,662,15,15
19,1166,100,296,210
2,1961,100,78,69
2,1961,109,65,71
2,1961,497,132,132
2,1961,1376,348,169
2,1961,1564,166,0
16,1626,100,21,19
16,1626,118,7,6
16,1626,120,2,0
16,1626,490,88,0
16,1626,497,14,8
16,1626,534,0,0
6,1963,662,12,2
6,1963,1024,0,0
6,1963,1874,61,0
12,444,534,0,0
16,1628,109,5,4
16,1628,118,3,4
16,1628,120,0,0
16,1628,7,78,87
16,1628,15,391,500
16,1628,497,5,5
16,1628,534,0,0
16,1628,535,2,0
16,1628,1479,7,53
16,1628,1982,20,22
6,1965,497,28,68
6,1965,534,0,0
6,1965,535,0,0
6,1965,1569,34,0
5,1897,497,41,20
5,1897,1569,11,0
18,1026,535,0,0
18,1026,662,21,25
4,2143,1,758,262
4,2143,497,239,252
4,2143,534,5,0
4,2143,535,2,0
3,1882,497,13,55
3,1882,535,10,0
3,1882,1569,40,36
2,1964,1,832,153
2,1964,535,3,0
2,1964,594,5,0
2,1964,662,0,0
2,1964,1982,15,16
20,337,535,0,0
19,1171,497,117,110
19,1171,540,0,0
4,2146,535,6,0
3,1885,15,589,449
3,1885,535,31,2
18,1028,662,15,12
5,1900,7,72,102
5,1900,534,0,0
5,1900,1569,11,4
16,1631,71,0,0
16,1631,72,47,9
16,1631,118,7,10
16,1631,120,1,3
16,1631,497,8,6
16,1631,535,0,0
16,1631,1569,19,20
20,339,535,0,0
4,2149,7,219,255
4,2149,535,1,0
4,2149,1569,58,36
5,1901,100,54,70
5,1901,497,44,56
5,1901,535,20,0
5,1901,1569,59,5
5,1901,1581,358,638
5,1901,1982,55,19
16,1634,100,6,4
16,1634,497,11,20
16,1634,535,0,0
16,1634,662,12,6
16,1634,1516,0,0
16,1634,1982,14,17
18,1030,535,1,1
18,1030,662,16,18
19,1173,383,559,176
3,1887,118,1,2
3,1887,120,66,6
3,1887,497,7,14
3,1887,1581,50,100
6,1969,662,13,2
2,1970,100,46,16
2,1970,118,29,20
2,1970,120,66,33
20,341,535,0,0
4,2152,100,39,24
4,2152,118,24,10
4,2152,534,1,0
4,2152,535,1,0
3,1890,109,85,25
3,1890,118,72,68
3,1890,490,578,378
3,1890,534,0,0
3,1890,1569,41,31
3,1890,1638,0,0
3,1890,1982,126,77
2,1972,109,46,66
2,1972,535,1,0
2,1972,594,58,4
2,1972,1024,1,0
5,1903,109,37,5
5,1903,118,79,13
5,1903,7,315,444
5,1903,497,44,51
5,1903,534,0,0
5,1903,535,15,1
5,1903,1982,101,51
16,1636,100,3,6
16,1636,109,0,0
16,1636,118,24,33
16,1636,497,41,58
16,1636,514,0,0
16,1636,534,0,0
16,1636,535,2,0
16,1636,540,0,0
16,1636,660,0,0
16,1636,733,99,1
16,1636,1569,60,62
6,1970,534,0,0
19,1176,109,90,13
19,1176,534,0,0
19,1176,535,0,0
19,1176,979,148,156
18,1032,37,832,84
18,1032,534,0,0
18,1032,540,0,0
18,1032,662,19,15
18,1032,1569,250,42
20,343,535,0,0
4,2155,24,2447,115
4,2155,534,1,0
4,2155,535,2,0
4,2155,1569,135,96
4,2155,1138,73,10
4,2155,1139,205,23
4,2155,1982,126,34
16,1639,100,26,33
16,1639,109,14,12
16,1639,120,0,0
16,1639,534,0,0
16,1639,535,0,0
16,1639,1982,33,33
5,1905,490,148,10
5,1905,497,52,62
5,1905,535,13,0
5,1905,632,106,30
5,1905,1569,86,1
2,1974,100,25,14
2,1974,118,140,60
2,1974,535,14,0
2,1974,690,612,0
2,1974,1024,23,0
2,1974,1569,26,40
2,1974,1982,23,19
18,1035,662,43,45
3,1893,497,52,91
3,1893,534,0,0
3,1893,535,38,60
3,1893,1569,126,134
6,1973,534,0,0
6,1973,535,0,0
6,1973,662,27,15
6,1973,1569,19,0
4,2158,71,30,90
4,2158,109,79,24
4,2158,118,26,1
4,2158,120,39,1
4,2158,142,1418,9
4,2158,534,5,0
4,2158,535,2,0
5,1906,534,0,0
5,1906,1982,301,163
16,1642,120,2,0
16,1642,1581,11,22
2,1977,100,12,10
2,1977,109,74,81
5,1908,497,19,30
5,1908,535,25,0
5,1908,1979,0,0
3,1896,100,20,68
3,1896,534,0,0
4,2161,100,70,41
4,2161,534,7,0
4,2161,535,7,0
4,2161,870,168,50
16,1644,533,0,0
16,1644,534,0,0
19,1184,497,13,48
2,1980,100,21,23
2,1980,497,68,40
4,2164,497,33,40
19,1187,497,118,422
18,1041,535,1,1
5,1909,497,28,34
3,1899,7,226,280
3,1899,535,50,20
2,1982,100,46,32
2,1982,155,186,281
2,1982,733,82,8
16,1646,497,33,67
16,1646,535,0,0
16,1646,1479,9,72
6,1980,535,1,0
16,1648,100,15,9
16,1648,142,53,61
16,1648,535,0,0
16,1648,632,239,118
3,1902,100,65,77
3,1902,109,52,84
3,1902,142,431,141
3,1902,514,339,57
5,1912,100,63,45
5,1912,109,114,11
5,1912,118,24,6
5,1912,497,19,26
5,1912,535,45,1
5,1912,690,110,0
5,1912,1479,104,82
5,1912,1569,14,0
4,2167,497,43,18
4,2167,535,0,0
4,2167,1569,46,24
4,2167,1138,126,13
4,2167,1982,120,53
19,1188,535,1,0
18,1042,34,314,73
18,1042,662,6,2
2,1984,1569,8,10
2,1984,1448,0,0
6,1981,662,8,3
7,1956,90,0,0
4,2170,118,68,24
4,2170,120,12,0
4,2170,535,4,0
18,1043,103,1,0
18,1043,662,26,25
16,1651,535,2,0
16,1651,1569,22,21
16,1651,1982,42,41
3,1905,1569,153,163
5,1915,497,74,115
5,1915,1569,23,0
6,1983,1569,24,2
8,465,90,0,0
20,352,535,0,0
2,1988,100,22,9
2,1988,1569,36,56
5,1916,72,979,138
5,1916,1569,66,0
19,1192,535,0,0
19,1192,979,213,382
19,1192,1982,68,29
18,1045,103,6,60
16,1654,120,1,0
16,1654,497,14,36
16,1654,535,0,0
16,1654,1628,94,72
4,2173,100,91,26
4,2173,109,7,0
4,2173,7,534,361
4,2173,497,250,172
4,2173,535,6,0
4,2173,1569,169,64
6,1985,535,1,0
6,1985,662,8,2
2,1990,100,48,10
2,1990,109,87,179
2,1990,7,157,133
2,1990,24,1724,489
2,1990,497,23,12
2,1990,535,1,1
2,1990,1982,12,13
19,1193,534,0,0
16,1660,100,18,21
16,1660,7,74,132
16,1660,490,46,0
16,1660,497,18,39
16,1660,534,0,0
16,1660,535,0,0
16,1660,1564,4,2
18,1047,103,11,54
18,1047,534,0,0
18,1047,662,16,10
2,1992,102,80,237
2,1992,142,766,0
2,1992,497,99,61
2,1992,535,6,0
2,1992,1101,133,164
2,1992,1376,195,130
2,1992,1564,193,0
5,1919,118,17,0
5,1919,490,656,109
5,1919,497,28,44
5,1919,535,16,0
6,1988,533,0,0
6,1988,534,0,0
6,1988,1874,39,0
6,1988,1982,2,2
3,1910,118,16,7
3,1910,120,16,1
3,1910,497,9,39
3,1910,534,0,0
3,1910,1982,123,110
4,2176,109,113,16
4,2176,120,88,3
4,2176,534,0,0
4,2176,1564,45,10
20,355,535,0,0
16,1663,72,31,4
16,1663,109,9,4
16,1663,120,3,0
16,1663,33,60,0
16,1663,497,17,13
16,1663,534,0,0
16,1663,535,0,0
16,1663,662,0,0
16,1663,1569,57,47
6,1989,535,7,0
6,1989,662,7,5
19,1196,534,0,0
18,1049,662,15,8
3,1914,109,107,219
3,1914,118,55,21
3,1914,120,58,5
3,1914,497,49,138
3,1914,535,50,40
4,2180,71,207,564
4,2180,534,1,0
4,2180,535,3,0
4,2180,1448,0,0
5,1923,497,19,16
2,1995,100,26,17
2,1995,1569,18,32
7,1961,90,0,0
5,1924,118,24,0
5,1924,7,124,184
5,1924,497,34,52
5,1924,534,0,0
5,1924,535,21,0
5,1924,1569,39,0
18,1053,534,0,0
18,1053,535,2,2
18,1053,662,23,9
16,1666,534,0,0
16,1666,535,0,0
16,1666,662,8,2
19,1197,103,0,0
19,1197,118,11,0
19,1197,7,438,98
19,1197,497,98,389
19,1197,534,0,0
4,2183,534,12,0
4,2183,1982,62,38
2,1997,100,68,51
2,1997,1569,36,60
2,1997,1982,14,28
6,1991,103,0,0
6,1991,534,0,0
6,1991,662,11,3
6,1991,690,34,0
6,1991,1569,30,1
20,358,535,0,0
18,1055,103,5,8
18,1055,534,0,0
18,1055,662,34,24
19,1200,534,0,0
16,1668,118,7,4
16,1668,120,4,0
16,1668,497,28,71
16,1668,535,0,0
4,2186,100,14,12
4,2186,535,3,0
4,2186,1138,39,3
4,2186,1139,42,3
5,1927,497,82,105
5,1927,1982,107,54
3,1920,100,46,45
2,1999,662,0,0
2,1999,733,259,27
2,1999,1289,31,6
5,1932,118,80,0
5,1932,535,6,0
5,1932,1569,42,0
19,1203,535,0,0
16,1671,100,10,16
16,1671,535,1,0
16,1671,1982,53,53
4,2192,100,75,32
4,2192,535,3,0
4,2192,870,371,130
3,1924,1628,482,394
2,2004,535,8,2
5,1934,7,169,238
5,1934,497,29,40
5,1934,535,27,0
5,1934,690,1280,27
5,1934,1982,112,63
19,1206,384,512,0
19,1206,535,6,0
18,1059,103,6,12
18,1059,662,19,17
16,1673,535,0,0
16,1673,1479,28,232
4,2195,535,2,0
4,2195,1564,229,62
4,2195,1569,34,5
4,2195,1982,69,29
6,1998,261,4,0
6,1998,662,14,6
3,1928,1569,133,155
2,2007,109,209,57
2,2007,118,55,45
2,2007,120,13,6
2,2007,1074,0,0
2,2007,1264,0,0
20,362,535,0,0
5,1937,497,30,41
5,1937,632,113,30
5,1937,1569,40,0
18,1061,103,6,10
18,1061,535,2,2
18,1061,662,5,2
18,1061,1906,57,65
16,1675,100,21,31
16,1675,109,14,12
16,1675,497,29,39
16,1675,535,1,0
4,2198,109,23,0
4,2198,1569,61,32
4,2198,1138,104,3
4,2198,1139,142,11
2,2010,100,324,106
2,2010,497,25,6
2,2010,1264,0,0
2,2010,1569,18,4
2,2010,1982,68,54
16,1678,1569,43,14
3,1935,100,131,53
3,1935,33,20,0
19,1211,497,72,247
19,1211,1569,121,58
18,1063,662,15,10
6,2003,103,0,0
6,2003,1569,34,0
4,2202,109,210,12
4,2202,535,4,0
4,2202,1220,0,0
5,1939,497,14,18
5,1939,660,0,0
5,1939,1220,0,0
2,2013,487,525,93
2,2013,497,146,137
2,2013,1376,308,183
2,2013,1264,0,0
2,2013,1569,27,0
5,1940,100,82,102
5,1940,497,15,8
5,1940,535,3,0
5,1940,1569,14,0
16,1681,118,1,0
16,1681,490,203,0
16,1681,535,0,0
4,2205,1101,3,0
4,2205,1569,21,7
2,2016,103,773,6
2,2016,118,91,5
2,2016,535,0,0
2,2016,662,0,0
2,2016,1024,1,0
3,1938,535,7,8
6,2006,662,3,0
2,2021,120,37,16
2,2021,7,143,98
2,2021,155,1405,199
2,2021,535,15,0
2,2021,662,0,0
2,2021,1101,95,0
2,2021,1024,9,0
2,2021,1569,30,0
5,1942,1982,14,12
4,2208,100,60,20
4,2208,535,30,0
4,2208,1569,322,190
4,2208,1982,51,15
16,1683,72,85,11
16,1683,497,44,76
16,1683,662,0,0
3,1940,118,55,38
3,1940,120,12,2
3,1940,535,76,60
6,2009,103,4,0
6,2009,662,6,2
18,1068,662,16,38
5,1946,497,67,110
5,1946,535,79,4
5,1946,1569,21,0
5,1946,1516,0,0
5,1946,1982,30,18
2,2025,1264,0,0
19,1217,109,24,0
19,1217,534,0,0
18,1070,103,2,3
18,1070,142,362,257
18,1070,534,0,0
18,1070,662,29,20
4,2211,534,3,0
3,1943,534,0,0
3,1943,1581,83,166
3,1943,1982,105,72
16,1686,100,13,18
16,1686,118,25,11
16,1686,120,2,0
16,1686,7,72,137
16,1686,533,0,0
16,1686,535,2,0
16,1686,662,8,2
6,2011,303,150,302
6,2011,662,17,1
6,2011,1874,35,0
16,1688,534,0,0
16,1688,535,4,0
6,2013,24,727,64
19,1220,497,23,76
19,1220,982,903,1258
5,1948,1569,20,0
5,1948,1982,310,182
18,1071,103,18,21
4,2214,497,61,56
4,2214,534,3,0
4,2214,1138,159,19
4,2214,1982,112,45
2,2028,33,0,0
2,2028,870,93,0
2,2028,1264,0,0
2,2028,1564,262,0
2,2028,1569,30,0
3,1945,120,77,10
3,1945,497,20,51
3,1945,534,0,0
7,1981,90,0,0
20,367,535,0,0
19,1225,497,102,415
19,1225,979,104,198
18,1075,662,21,21
2,2035,118,32,45
2,2035,120,9,2
2,2035,497,69,109
2,2035,1569,29,0
4,2220,100,24,8
4,2220,497,23,17
4,2220,534,0,0
4,2220,1139,336,22
16,1693,100,14,23
16,1693,109,6,5
16,1693,534,0,0
16,1693,733,148,31
16,1693,1982,17,18
6,2017,534,0,0
6,2017,1569,69,5
5,1952,118,5,0
5,1952,7,114,168
5,1952,497,31,36
5,1952,1479,133,155
5,1952,1569,87,0
3,1950,534,0,0
3,1950,1569,71,69
16,1695,497,13,35
16,1695,534,0,0
16,1695,1569,63,37
5,1955,71,86,8
5,1955,118,10,0
5,1955,497,21,34
2,2038,118,193,55
2,2038,120,45,11
2,2038,1264,0,0
19,1227,534,0,0
18,1078,662,16,13
4,2223,100,150,50
4,2223,497,22,19
4,2223,534,5,0
4,2223,540,33,0
3,1953,109,77,10
3,1953,497,37,81
6,2019,662,15,8
2,2041,109,48,1
2,2041,7,793,474
2,2041,497,71,21
2,2041,1101,26,0
2,2041,1289,1,0
2,2041,1569,22,0
16,1698,120,0,0
16,1698,497,11,11
16,1698,1564,11,5
16,1698,1982,14,8
6,2021,261,9,0
19,1229,100,14,14
19,1229,103,58,91
19,1229,109,64,12
18,1080,103,5,10
18,1080,534,0,0
18,1080,662,16,11
5,1957,118,13,0
5,1957,497,19,32
5,1957,534,0,0
5,1957,1979,0,0
4,2226,118,9,5
4,2226,497,124,111
4,2226,1982,111,35
19,1231,100,385,386
18,1082,103,14,22
18,1082,662,13,15
18,1082,1569,362,8
4,2229,109,78,2
4,2229,1138,201,11
2,2044,102,240,481
2,2044,1101,121,2
2,2044,1220,0,0
2,2044,1264,0,0
2,2044,1569,37,0
2,2044,1516,0,0
5,1960,497,26,44
5,1960,1979,0,0
16,1701,100,3,2
16,1701,497,26,9
2,2047,109,123,9
2,2047,510,0,0
2,2047,594,51,4
2,2047,1289,84,40
2,2047,1139,341,22
16,1703,100,11,12
16,1703,109,7,4
16,1703,118,2,1
16,1703,120,0,0
16,1703,662,2,2
16,1703,1982,32,32
4,2232,118,39,22
4,2232,120,100,0
4,2232,490,539,29
4,2232,1569,100,56
5,1961,118,66,0
5,1961,7,35,46
5,1961,497,31,30
5,1961,1569,8,0
3,1960,118,39,8
18,1084,662,18,14
6,2024,33,7,0
6,2024,662,4,0
6,2024,690,17,0
2,2050,497,131,165
2,2050,1024,109,0
2,2050,1220,0,0
2,2050,1264,0,0
2,2050,1569,56,0
5,1963,1101,56,0
5,1963,1569,67,0
16,1705,497,32,31
16,1705,1581,38,68
3,1962,1569,113,66
6,2027,662,10,4
6,2027,1874,64,0
16,1708,100,24,22
16,1708,118,14,3
16,1708,7,60,88
16,1708,156,8,0
16,1708,662,9,5
19,1237,497,389,1484
18,1088,534,0,0
18,1088,662,18,14
18,1088,1906,512,507
2,2053,100,44,24
2,2053,535,1,0
2,2053,733,111,28
3,1965,33,53,0
3,1965,534,0,0
3,1965,535,8,20
3,1965,1982,79,58
4,2238,534,0,0
4,2238,535,1,0
4,2238,1220,0,0
5,1965,7,234,317
5,1965,497,34,40
5,1965,514,0,0
5,1965,660,0,0
20,376,535,0,0
18,1090,103,0,0
19,1239,979,162,316
20,377,535,0,0
5,1968,497,24,36
5,1968,535,26,0
2,2056,71,721,93
2,2056,72,45,140
2,2056,156,0,0
2,2056,1376,286,132
16,1712,109,2,0
16,1712,497,30,34
16,1712,535,0,0
16,1712,1569,48,11
6,2030,535,0,0
3,1968,497,21,47
3,1968,535,2,4
4,2241,100,107,56
4,2241,109,56,7
4,2241,497,70,23
4,2241,534,1,0
4,2241,535,1,0
4,2241,1569,77,35
4,2241,1982,92,62
16,1711,535,0,0
2,2059,100,41,10
2,2059,487,1323,244
2,2059,535,1,0
2,2059,632,18,3
2,2059,1264,0,0
18,1091,103,0,0
18,1091,534,0,0
16,1714,72,83,8
16,1714,109,27,19
16,1714,118,12,5
16,1714,120,3,0
16,1714,535,0,0
16,1714,1979,26,26
16,1714,1982,106,110
5,1970,497,30,42
5,1970,534,0,0
5,1970,1982,88,37
6,2033,103,0,0
6,2033,535,0,0
6,2033,662,28,10
4,2244,102,436,143
4,2244,118,53,31
4,2244,534,2,0
4,2244,535,3,0
3,1971,534,0,0
3,1971,535,40,44
20,378,535,0,0
2,2062,1564,68,26
2,2062,1569,22,0
5,1971,497,53,62
5,1971,1569,35,0
3,1973,100,93,72
3,1973,109,76,10
3,1973,118,16,8
3,1973,120,16,1
3,1973,534,0,0
6,2035,533,0,0
6,2035,534,0,0
6,2035,1569,37,1
18,1093,103,2,6
19,1244,1982,20,9
4,2247,534,0,0
7,2003,90,0,0
16,1719,100,5,1
16,1719,118,2,3
16,1719,497,12,10
2,2065,100,48,10
2,2065,514,0,0
2,2065,535,0,0
2,2065,1101,112,-2
2,2065,1202,0,0
2,2065,1448,0,0
5,1974,100,9,11
5,1974,109,116,20
5,1974,118,36,0
5,1974,535,1,0
5,1974,1569,51,0
5,1974,1596,0,0
5,1974,1982,125,78
19,1246,534,0,0
18,1094,103,4,3
18,1094,534,0,0
18,1094,535,2,2
18,1094,662,13,13
20,379,535,0,0
4,2249,109,136,9
4,2249,534,5,0
4,2249,535,4,0
4,2249,1569,95,52
6,2038,535,0,0
3,1974,534,0,0
2,2067,109,136,13
2,2067,118,127,65
2,2067,120,45,17
2,2067,154,0,0
2,2067,497,181,163
2,2067,535,9,0
2,2067,661,240,0
2,2067,1569,32,0
2,2067,1516,0,0
2,2067,1982,6,1
5,1977,100,155,160
5,1977,497,211,220
5,1977,535,33,0
5,1977,632,160,51
16,1722,100,21,26
16,1722,497,69,89
16,1722,535,0,0
16,1722,663,0,0
16,1722,1264,0,0
18,1096,662,27,19
4,2252,497,200,179
4,2252,535,4,0
4,2252,870,21,9
4,2252,1564,172,40
4,2252,1982,70,21
6,2039,1982,1,1
3,1976,118,89,32
3,1976,120,88,4
3,1976,497,45,170
3,1976,534,0,0
3,1976,1569,127,99
16,1725,118,0,0
16,1725,120,0,0
16,1725,535,0,0
16,1725,670,38,14
16,1725,1569,92,35
16,1725,1596,15,15
6,2042,261,30,0
19,1250,1270,15,14
4,2255,7,183,135
